Сотрудник,Пол,Возраст,Отработал дней,Разница_изменение_должности,Разница_изменение_оклада,1м Отправленные письма,1м Отредактированные файлы,1м Активные дни (Google),1м Дневное среднее (Отправленные письма),1м Дневное среднее (Отредактированные файлы),1м Факт обучения,1м Дней БЛ,1м Количество отпусков (Основной),1м Количество дней (Основной),1м Количество отпусков (За свой счет),1м Количество дней (За свой счет),1м Всего часов (ACMS),1м Дней на работе (ACMS),1м Среднее время на работе (ACMS),1м Переработка,1м Удаленная работа,2м Отправленные письма,2м Отредактированные файлы,2м Активные дни (Google),2м Дневное среднее (Отправленные письма),2м Дневное среднее (Отредактированные файлы),2м Факт обучения,2м Дней БЛ,2м Количество отпусков (Основной),2м Количество дней (Основной),2м Количество отпусков (За свой счет),2м Количество дней (За свой счет),2м Всего часов (ACMS),2м Дней на работе (ACMS),2м Среднее время на работе (ACMS),2м Переработка,2м Удаленная работа,3м Отправленные письма,3м Отредактированные файлы,3м Активные дни (Google),3м Дневное среднее (Отправленные письма),3м Дневное среднее (Отредактированные файлы),3м Факт обучения,3м Дней БЛ,3м Количество отпусков (Основной),3м Количество дней (Основной),3м Количество отпусков (За свой счет),3м Количество дней (За свой счет),3м Всего часов (ACMS),3м Дней на работе (ACMS),3м Среднее время на работе (ACMS),3м Переработка,3м Удаленная работа,Уволен,Отработал месяцев,Изменение должности (в месяцах),Изменение оклада (в месяцах),Количество отпусков (Основные отпуска),Количество дней (Основные отпуска),Количество отпусков (Отпуска за свой счет),Количество дней (Отпуска за свой счет),Факты обучения,Больничных дней,Средняя переработка за три месяца,2-1 Отн. изменение активности (Отправленные письма),2-1 Отн. изменение активности (Отредактированные файлы),2-1 Отн. изменение активности (Время на работе),2-1 Отн. изменение активности (Активных дней),3-2 Отн. изменение активности (Отправленные письма),3-2 Отн. изменение активности (Отредактированные файлы),3-2 Отн. изменение активности (Время на работе),3-2 Отн. изменение активности (Активных дней)
fdcddd456a38834ba6eea48e20b72ad3d8e0c7050d263ada0398f30866d8f180,Женский,35.0,1706.0,488.0,245.0,239.0,12.0,24,9.958333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,55.18416666666667,10.0,5.518416666666667,0.0,0,225.0,7.0,25.0,9.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,49.12361111111111,7.0,7.01765873015873,0.0,0.0,237.0,21.0,22.0,10.772727272727272,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,33.99472222222222,6.0,5.665787037037037,0.0,0.0,0,56.86666666666667,16.266666666666666,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09623430962343102,-0.43999999999999995,0.2716797505610721,0.041666666666666664,0.19696969696969685,2.4090909090909087,-0.19263856296003085,-0.12
23033a202d6ec45115a051a57599c4b9e2c98d0cbf25f8249e3c86c864059d09,Женский,39.0,74.0,-1.0,-1.0,2.0,0.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91361111111111,9.0,4.657067901234568,0.0,0,4.0,1.0,3.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,89.78111111111112,19.0,4.725321637426901,0.0,0.0,15.0,1.0,9.0,1.6666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,112.75444444444445,21.0,5.369259259259259,0.0,0.0,0,2.466666666666667,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.014655946110263619,0.0,0.2500000000000001,-0.6666666666666666,0.13627381821632026,2.0
3a8822f82cd3ea7c62ad87199579d41770a81469c354254c64f28e95f035a93c,Женский,28.0,864.0,-1.0,-1.0,235.0,0.0,25,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.38444444444443,19.0,7.704444444444445,0.0,0,175.0,1.0,12.0,14.583333333333334,0.0833333333333333,0.0,0.0,1.0,14.0,0.0,0.0,74.38444444444444,10.0,7.438444444444444,0.0,0.0,176.0,0.0,23.0,7.6521739130434785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.37805555555556,17.0,7.6104738562091505,0.0,0.0,0,28.8,-1.0,-1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5514184397163121,-2.0,-0.03452552639169322,-0.52,-0.4752795031055901,-1.0,0.023127068172592163,0.9166666666666666
382337f0d450d11eee4a96579456fd63ec0aa0a0306a45bab952ddab432debd3,Женский,41.0,4445.0,-1.0,4445.0,38.0,0.0,17,2.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49.0,0.0,15.0,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,13.0,2.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,148.16666666666666,-1.0,148.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46140350877192976,0.0,0.0,-0.11764705882352941,-0.17582417582417575,0.0,0.0,-0.13333333333333333
cc3b6bdc7170bf149453b0b583366c3dc8664eaec4b086ca3d365a03fe3be98f,Женский,71.0,3917.0,-1.0,3917.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,130.56666666666666,-1.0,130.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460d793870e09fb1b7179eabf41b84525ef4c8f3b0d0cca396b65a0fcb1bea2,Женский,33.0,1655.0,0.0,395.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,55.166666666666664,0.0,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9f7677a254e340862b39fc582ef1a8b4fe2849bafaf13b8319770fda701971eb,Женский,37.0,399.0,-1.0,-1.0,33.0,1.0,20,1.65,0.05,0.0,0.0,1.0,2.0,3.0,3.0,115.93944444444443,17.0,6.819967320261438,0.0,0,43.0,0.0,19.0,2.263157894736842,0.0,0.0,0.0,1.0,4.0,1.0,1.0,107.32916666666668,16.0,6.708072916666667,0.0,0.0,49.0,1.0,21.0,2.333333333333333,0.0476190476190476,0.0,0.0,0.0,0.0,1.0,1.0,101.63333333333334,13.0,7.817948717948719,0.0,0.0,0,13.3,-1.0,-1.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,0.37161084529505584,-1.0,-0.016406882663842725,-0.05,0.0310077519379844,-2.0,0.16545374730863308,0.10526315789473684
4460d793870e09fb1b7179eabf41b84525ef4c8f3b0d0cca396b65a0fcb1bea2,Женский,32.0,1870.0,215.0,610.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,62.333333333333336,7.166666666666667,20.333333333333332,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6fc4c6973828c71401bed8ef6fdf2dad0c32b9d44d89a1fdb94c358ba581548b,Мужской,22.0,469.0,-1.0,37.0,229.0,0.0,19,12.052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45027777777778,11.0,3.040934343434344,0.0,0,368.0,0.0,25.0,14.72,0.0,0.0,4.0,1.0,5.0,0.0,0.0,58.25,16.0,3.640625,0.0,0.0,263.0,0.0,22.0,11.954545454545457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.65166666666666,16.0,2.6032291666666665,0.0,0.0,0,15.633333333333333,-1.0,1.2333333333333334,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.22131004366812235,0.0,0.19720605210054698,0.3157894736842105,-0.18787055335968367,0.0,-0.28494992846924183,-0.12
776c99ca986901d987ee60c05ad3e263c50c61f135c13ad449e44b5a94c25f40,Женский,34.0,505.0,-1.0,505.0,131.0,17.0,21,6.238095238095238,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,8.126666666666667,3.0,2.708888888888889,0.0,0,141.0,15.0,25.0,5.64,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8352777777777778,1.0,0.8352777777777778,0.0,0.0,127.0,24.0,24.0,5.291666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575,3.0,1.1916666666666669,0.0,0.0,0,16.833333333333332,-1.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0958778625954199,-0.25882352941176473,-0.6916529942575882,0.19047619047619047,-0.0617612293144207,0.6666666666666667,0.4266711007648822,-0.04
b2571fcf2fa9f938fa6fb45e0d10b2879a83523309380cec2d375280d9ca2e55,Женский,42.0,4291.0,-1.0,-1.0,510.0,0.0,28,18.214285714285715,0.0,0.0,5.0,1.0,14.0,0.0,0.0,16.827222222222222,6.0,2.804537037037037,0.0,0,423.0,0.0,25.0,16.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50972222222222,12.0,5.709143518518519,0.0,0.0,486.0,0.0,26.0,18.692307692307693,0.0,0.0,13.0,0.0,0.0,0.0,0.0,34.77916666666667,7.0,4.968452380952381,0.0,0.0,0,143.03333333333333,-1.0,-1.0,1.0,14.0,0.0,0.0,0.0,18.0,0.0,-0.07105882352941172,0.0,1.0356812704282086,-0.10714285714285714,0.10474631751227491,0.0,-0.12973769798632456,0.04
46f62d368a68f7d7a2bcbec056ccef5e1b4de0ab622149ba998d8694edb57cac,Мужской,24.0,257.0,-1.0,257.0,18.0,24.0,21,0.8571428571428571,1.1428571428571428,0.0,0.0,1.0,7.0,0.0,0.0,153.2211111111111,15.0,10.21474074074074,2.2147407407407407,0,63.0,34.0,23.0,2.739130434782609,1.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,209.2575,19.0,11.013552631578946,3.0135526315789463,0.0,23.0,25.0,21.0,1.0952380952380951,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,189.70166666666665,20.0,9.485083333333332,1.485083333333332,0.0,0,8.566666666666666,-1.0,8.566666666666666,1.0,7.0,0.0,0.0,0.0,0.0,2.2255606995884776,2.195652173913044,0.2934782608695652,0.07820187620153718,0.09523809523809523,-0.6001511715797431,-0.19467787114845933,-0.13878076851088575,-0.08695652173913043
5eac20ae4f09bfc9b68ff33023a3feb2237576fe5ea280d2c11329d397342d32,Женский,59.0,4657.0,62.0,-1.0,431.0,0.0,24,17.958333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.455555555555556,2.0,3.227777777777778,0.0,0,344.0,0.0,27.0,12.74074074074074,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.5530555555555555,1.0,0.5530555555555555,0.0,0.0,405.0,0.0,26.0,15.576923076923077,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0,155.23333333333332,2.066666666666667,-1.0,1.0,14.0,2.0,2.0,0.0,0.0,0.0,-0.29053879865944826,0.0,-0.8286574870912221,0.125,0.22260733452593917,0.0,-1.0,-0.037037037037037035
9b876bd844801caf4b286fb5e3c311bb0082c679c79764c2716bdc364ea7db68,Мужской,27.0,943.0,-1.0,487.0,0.0,4.0,5,0.0,0.8,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,0.0,10.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,1.1666666666666667,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,31.433333333333334,-1.0,16.233333333333334,2.0,21.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,1.0,-0.31372549019607837,0.0,0.0,-0.4
f5f10cd9e4b43a8e3f078377bbfd0d971ade6f1233a9a583acaa7fe29b5c6b65,Женский,29.0,2246.0,123.0,-1.0,124.0,0.0,20,6.2,0.0,0.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1,263.0,0.0,25.0,10.52,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,240.0,6.0,23.0,10.434782608695652,0.2608695652173913,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0,74.86666666666666,4.1,-1.0,2.0,16.0,6.0,6.0,0.0,9.0,0.0,0.696774193548387,0.0,0.0,0.25,-0.00810051248140183,-2.0,0.0,-0.08
ad845bc34502b70772ce41c036b2de4d1a2f61b021f3ee8b013fce69e72cee04,Женский,29.0,127.0,-1.0,127.0,64.0,5.0,14,4.571428571428571,0.3571428571428571,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,190.0,3.0,25.0,7.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,214.0,2.0,27.0,7.925925925925926,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.233333333333333,-1.0,4.233333333333333,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.6625,-0.6639999999999999,0.0,0.7857142857142857,0.04288499025341131,-0.38271604938271664,0.0,0.08
7d0d97a645fdf94b9ebe0ec356259fcd6216794a7afbd158217e9e8fd6852dde,Женский,30.0,2591.0,1949.0,1065.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,86.36666666666666,64.96666666666667,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a3d4d1745b434d3f9576472cb2eaeaf272f4a113b1596311dbb9ce6bd27d80f,Мужской,30.0,464.0,-1.0,464.0,28.0,0.0,13,2.1538461538461537,0.0,0.0,5.0,0.0,0.0,0.0,0.0,106.24472222222222,12.0,8.853726851851851,0.8537268518518513,0,31.0,1.0,12.0,2.583333333333333,0.0833333333333333,0.0,0.0,1.0,7.0,0.0,0.0,86.04611111111112,10.0,8.604611111111112,0.6046111111111117,0.0,37.0,0.0,19.0,1.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.31444444444443,13.0,8.63957264957265,0.6395726495726493,0.0,0,15.466666666666667,-1.0,15.466666666666667,1.0,7.0,0.0,0.0,0.0,5.0,0.7030079365079374,0.19940476190476183,-2.0,-0.02813682248268529,-0.07692307692307693,-0.24617996604414233,-1.0,0.0040631166255023264,0.5833333333333334
76364ff82d17d39b4b988c4934b9c55e331fef48fd93eb2700ed2dfacc1d75d6,Женский,49.0,3557.0,123.0,3557.0,1.0,0.0,2,0.5,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.0,2.0,0.0,86.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,118.56666666666666,4.1,118.56666666666666,4.0,75.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-2.0
3e49ce4e7fdd29fd87608701e55c4561fdbe4b3b8934c102f0176e9537ddb090,Мужской,25.0,325.0,-1.0,181.0,10.0,0.0,6,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,3.0,7.0,2.857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,7.0,1.8571428571428568,0.8571428571428571,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10.833333333333334,-1.0,6.033333333333333,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.7142857142857143,-2.0,0.0,0.16666666666666666,-0.35000000000000014,1.0000000000000002,0.0,0.0
26043c0f039ba97b285b7bb37fb8464b8f5305d368a4c0094d84588a04f6f8ca,Женский,22.0,117.0,-1.0,-1.0,3.0,1.0,3,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,146.9725,18.0,8.165138888888889,0.1651388888888885,0,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,167.65805555555556,22.0,7.620820707070707,0.0,0.0,5.0,1.0,4.0,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,155.75277777777777,20.0,7.787638888888888,0.0,0.0,0,3.9,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,-0.06666367703296376,0.0,0.8750000000000001,-0.24999999999999994,0.021889792219282205,0.3333333333333333
cc3b6bdc7170bf149453b0b583366c3dc8664eaec4b086ca3d365a03fe3be98f,Женский,71.0,3825.0,-1.0,3825.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,127.5,-1.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
eb35deee67b41bbdaf4920abd129366834d1e33ce6385a8db76df1a025c351f2,Женский,31.0,1654.0,181.0,-1.0,200.0,632.0,25,8.0,25.28,0.0,0.0,0.0,0.0,0.0,0.0,171.7313888888889,18.0,9.540632716049382,1.540632716049382,0,208.0,745.0,24.0,8.666666666666666,31.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,156.19361111111112,16.0,9.762100694444444,1.7621006944444453,0.0,254.0,605.0,22.0,11.545454545454543,27.5,0.0,0.0,0.0,0.0,0.0,0.0,163.11666666666667,17.0,9.595098039215689,1.5950980392156868,0.0,0,55.13333333333333,6.033333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6282679738562091,0.08333333333333326,0.22791402953586498,0.023213133236174688,-0.04,0.332167832167832,-0.11409395973154365,-0.01710724571032085,-0.08333333333333333
fe88f2b62142cfbac824bd89141e0fca2ab8c031b05cd4e3d46a7b49e963342f,Мужской,35.0,443.0,-1.0,-1.0,1.0,0.0,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,190.22611111111112,22.0,8.646641414141415,0.6466414141414152,0,5.0,0.0,4.0,1.25,0.0,0.0,0.0,1.0,13.0,0.0,0.0,86.0225,11.0,7.820227272727272,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,178.92833333333334,21.0,8.520396825396826,0.5203968253968263,0.0,0,14.766666666666667,-1.0,-1.0,2.0,14.0,1.0,1.0,0.0,0.0,0.4292026748971196,1.5,0.0,-0.09557631707295725,1.0,-0.2,0.0,0.08953314632061495,0.5
24cab0d9813cdb80249d79b84d7ef84f828dce56a5598d8cccd3eeeb081af68b,Женский,26.0,673.0,204.0,426.0,69.0,5.0,18,3.8333333333333335,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,20.83972222222222,16.0,1.3024826388888888,0.0,0,41.0,8.0,10.0,4.1,0.8,0.0,0.0,1.0,12.0,0.0,0.0,18.924166666666668,10.0,1.8924166666666669,0.0,0.0,74.0,24.0,22.0,3.363636363636364,1.0909090909090908,0.0,0.0,1.0,2.0,0.0,0.0,31.019166666666667,19.0,1.6325877192982456,0.0,0.0,0,22.433333333333334,6.8,14.2,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.06956521739130421,1.8800000000000001,0.4529304346667024,-0.4444444444444444,-0.1796008869179599,0.3636363636363635,-0.13730007346959594,1.2
1e57e1f0032bfe170d091627348069322ed8e183a5232518ddf473257e99a875,Женский,26.0,565.0,123.0,565.0,213.0,1.0,23,9.26086956521739,0.0434782608695652,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,219.0,6.0,26.0,8.423076923076923,0.2307692307692307,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,271.0,5.0,25.0,10.84,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.833333333333332,4.1,18.833333333333332,2.0,14.0,1.0,2.0,0.0,0.0,0.0,-0.09046587215601291,4.3076923076923075,0.0,0.13043478260869565,0.28694063926940633,-0.13333333333333303,0.0,-0.038461538461538464
31e25b145e6ed14a4938547075d29c0f9c2c962869fe62dd077fc2f5e86120af,Женский,39.0,1603.0,-1.0,-1.0,311.0,37.0,26,11.961538461538462,1.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,66.35138888888889,17.0,3.9030228758169936,0.0,0,353.0,24.0,21.0,16.80952380952381,1.1428571428571428,0.0,0.0,1.0,7.0,0.0,0.0,77.16555555555556,14.0,5.5118253968253965,0.0,0.0,432.0,33.0,24.0,18.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,60.35305555555556,19.0,3.1764766081871345,0.0,0.0,0,53.43333333333333,-1.0,-1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.405297810442505,-0.196911196911197,0.4121939768727702,-0.19230769230769232,0.07082152974504245,0.20312500000000006,-0.4236978896289666,0.14285714285714285
0bf42d908857e6f0b9288c4984597007ab03bb21b7b9b87f669ca08f8f702c12,Мужской,23.0,361.0,-1.0,-1.0,4.0,0.0,4,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,108.07888888888888,14.0,7.719920634920634,0.0,0,4.0,2.0,5.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,123.50611111111112,17.0,7.265065359477124,0.0,0.0,4.0,1.0,3.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,2.0,2.0,60.74222222222223,10.0,6.074222222222223,0.0,0.0,0,12.033333333333333,-1.0,-1.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,-0.19999999999999996,-2.0,-0.05891968285088286,0.25,0.6666666666666665,-0.16666666666666677,-0.16391361651020414,-0.4
c9cbc6886c531acb72fef1e0abb2ccce092f1f2eaa9d17adf5e821a2f1b24414,Женский,48.0,4657.0,1218.0,4657.0,96.0,0.0,18,5.333333333333333,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0583333333333331,1.0,1.0583333333333331,0.0,0,95.0,0.0,22.0,4.318181818181818,0.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0827777777777778,1.0,1.0827777777777778,0.0,0.0,32.0,0.0,14.0,2.2857142857142856,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,155.23333333333332,40.6,155.23333333333332,3.0,36.0,0.0,0.0,0.0,0.0,0.0,-0.190340909090909,0.0,0.02309711286089265,0.2222222222222222,-0.47067669172932336,0.0,-1.0,-0.36363636363636365
74d546b90ede4bbe0da4c817e83c46e67a81974fa2d498163d91d61fd4c27a95,Мужской,28.0,222.0,-1.0,222.0,72.0,0.0,20,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,56.0,0.0,17.0,3.294117647058824,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,21.0,3.619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.4,-1.0,7.4,0.0,0.0,2.0,3.0,0.0,0.0,0.0,-0.08496732026143786,0.0,0.0,-0.15,0.09863945578231284,0.0,0.0,0.23529411764705882
6555150ff9ca1a740b9bc020556d8abb2fd39ca8a17e56134b10f433e067b266,Женский,26.0,923.0,181.0,-1.0,95.0,9.0,19,5.0,0.4736842105263157,0.0,0.0,0.0,0.0,1.0,1.0,116.8086111111111,17.0,6.87109477124183,0.0,0,64.0,32.0,23.0,2.782608695652174,1.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,123.74583333333334,19.0,6.512938596491228,0.0,0.0,58.0,15.0,21.0,2.761904761904762,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,114.735,19.0,6.038684210526315,0.0,0.0,0,30.766666666666666,6.033333333333333,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4434782608695652,1.9371980676328506,-0.052125052364235,0.21052631578947367,-0.007440476190476178,-0.48660714285714285,-0.0728172665746322,-0.08695652173913043
f358ce017014f3f2350063561dc61ee2791ca61cf70f88d7ed5c70f521099d7b,Женский,38.0,503.0,-1.0,-1.0,70.0,1.0,18,3.888888888888889,0.0555555555555555,0.0,0.0,0.0,0.0,2.0,6.0,72.15194444444444,12.0,6.012662037037036,0.0,0,58.0,1.0,19.0,3.0526315789473686,0.0526315789473684,0.0,0.0,1.0,13.0,1.0,1.0,30.4175,4.0,7.604375,0.0,0.0,111.0,1.0,25.0,4.44,0.04,0.0,0.0,1.0,1.0,0.0,0.0,53.57194444444445,11.0,4.870176767676768,0.0,0.0,0,16.766666666666666,-1.0,-1.0,2.0,14.0,3.0,7.0,0.0,0.0,0.0,-0.21503759398496236,-0.05263157894736785,0.2647268303387529,0.05555555555555555,0.4544827586206897,-0.23999999999999963,-0.35955594408787467,0.3157894736842105
5eac20ae4f09bfc9b68ff33023a3feb2237576fe5ea280d2c11329d397342d32,Женский,59.0,4534.0,-1.0,-1.0,356.0,0.0,21,16.952380952380953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.843333333333334,1.0,6.843333333333334,0.0,0,438.0,0.0,26.0,16.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6175,1.0,5.6175,0.0,0.0,508.0,0.0,24.0,21.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0175,1.0,7.0175,0.0,0.0,0,151.13333333333333,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.006266205704407929,0.0,-0.17912810521188513,0.23809523809523808,0.256468797564688,0.0,0.24922118380062314,-0.07692307692307693
